"Actual","Predicted"
2.089,2.50852385483065
3.887,2.44421182966136
2.476,2.49611034864211
0,2.7386254823769
2.452,2.38696003600521
1.933,2.21602000647528
2.824,2.37607070012572
3.447,2.41812746043841
2.527,2.28260496365798
0,-0.0361338007294849
0,-0.483670818923263
4.093,2.92939533815757
3.369,2.00877902113395
2.942,2.96849360748789
4.127,2.44157865688943
4.308,2.2132540387316
2.64,2.44363008147266
0,2.53411360268176
0,2.02655861524097
0,1.05718793235317
0,2.47278165929359
2.871,2.60929551174144
1.315,2.09427300062527
2.801,2.69270993693853
0,2.36673823471155
4.68,2.43839292384982
1.749,2.31999642220786
4.188,2.64623919669143
4.334,2.39669112580757
3.16,2.53826657430634
0,2.21128683846869
1.793,2.30013715640599
0,2.35982012886344
0,2.29103419301249
2.803,2.46426650266683
0,2.25480266665765
3.375,2.24455594316626
0,2.57066063306886
1.608,2.49330787939821
0,2.27500042302242
0,2.57087540462226
1.253,2.3649536882984
0,2.44640417057402
1.42,2.46238844710474
4.747,2.41394207716996
3.412,2.90659214558089
4.742,2.38868064691318
3.12,2.89210051174348
0,2.09589750482674
4.746,2.43859448582913
2.843,2.20320634505284
0,2.12492488776837
0,2.24070563593518
0,1.94984262311955
3.294,2.9355382097016
4.904,2.56352652584191
0,2.25105598066205
3.12,2.1149130392291
3.892,2.58547328897149
0,2.97185548334833
2.935,2.42121910642591
3.168,2.39205825043128
1.817,2.29112006989438
0,0.117793918277979
3.612,2.87988789523588
3.715,2.45439065604605
0,2.37954271521579
0,1.91415542611324
4.852,2.16075017618926
4.41,1.96887700451301
0,2.42442648048871
4.017,2.75906376279326
2.434,2.86483774628466
2.83,2.45717283846715
3.496,2.50670646853598
0,-1.46679600886928
2.914,2.57794887199908
3.431,2.85170532319508
1.668,2.35598466325718
3.007,2.68335414049787
3.874,2.48978685184165
0,2.581879848077
0,2.47211401958304
3.112,2.12804497925661
2.207,2.39653172564004
4.025,2.48467727214023
0,-0.0108079690155041
0,2.38941877066075
0,2.52018795917539
1.728,2.39905131322847
1.634,2.34463556353164
0,1.26066603563942
0,2.5302625697382
0,2.26428776700136
1.884,2.4816085975251
0,0.984556286134022
0,0.894340031790962
2.792,2.59451745519079
0,2.0437227571129
3.974,1.20308957866365
0,2.55962188010258
0,2.25184601002974
0,2.34970654898781
1.902,2.41227589505586
3.595,2.55357099718871
3.587,2.59029136049072
4.757,2.24781343667817
2.307,2.38797389778173
4.227,2.58057997332875
2.427,2.26802956858058
0,2.36380273879813
1.557,2.40034327028089
4.444,2.14653881561299
3.526,2.43205769564515
3.99,2.44781520401971
4.735,2.64424565482889
4.379,2.4084815924597
0,2.42901936248534
3.514,2.20619219636861
4.761,2.400951243305
0,2.06224607723419
3.797,2.40079672202321
3.13,2.75213630417552
2.679,2.84929692328987
1.526,2.43728620681073
4.729,2.93039845040599
0,2.73843365795329
4.769,2.35548850946402
0,2.07959946678044
1.99,2.91763702284239
1.927,2.47810647642698
2.183,2.72544975113636
0,2.85801849421912
3.985,2.50149420401957
0,1.64068990057931
1.469,2.10703407058382
1.936,2.4510714634535
2.692,2.55882337977118
2.792,0.982056656264338
3.916,2.56782665365304
1.766,2.33232548714506
3.649,2.41603181156819
4.174,2.32828550244941
3.009,2.47830256959134
4.213,2.47959049906195
3.406,2.50312439843721
4.182,2.67844222248227
0,2.46663833950984
0,2.15095792472563
0,2.40316841022829
2.067,2.41362611153425
1.608,2.43347538037384
3.617,2.47288718825102
4.741,2.34608843349729
0,1.84902811615725
3.411,2.40650587993015
0,2.14299878139341
4.661,3.02232328325297
3.17,2.65129738448379
0,2.44864913228846
0,2.27598175775225
0,2.06515031743972
3.913,2.73944509209786
2.072,2.77039831388468
2.218,2.95517824589302
3.834,2.61776602443093
0,2.25462847108423
4.003,2.26843784167429
2.321,2.09637157367005
4.469,2.72409087563954
3.17,2.64241024948351
4.226,2.48967226836684
3.914,2.32845792637088
2.524,2.35555510882924
3.719,2.48713887229649
4.63,2.54921895301109
3.789,2.65233929962075
0,2.34169509202217
4.41,2.59920117820678
2.81,2.35686189115212
0,2.3820082963668
3.597,2.34615879735176
2.67,3.01603831199913
3.526,2.42820329376515
0,2.53889277550735
4.872,2.47414077910449
0,2.21016840228553
3.292,2.49614213097159
3.613,2.50557322257953
2.073,2.39047489431949
2.366,2.76440374777918
0,2.05805737917203
1.457,2.41075901063262
2.849,1.06160310383829
0,2.40612460555236
4.024,2.17273149271861
2.361,2.33184540820907
4.425,2.14791965207119
